arquivo_completo,negative,positive,artista,musica,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Beatles - Ticket to Ride.mid,0.2857142857142857,0.7142857142857142,the-beatles,ticket-to-ride,0.15384615384615385,0,0.15384615384615385,0.15384615384615385,0.38461538461538464,0.15384615384615385,0,0
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Beatles - Till There Was You.mid,0,1,the-beatles,till-there-was-you,0,0.14285714285714285,0,0,0.3571428571428571,0.07142857142857142,0.21428571428571427,0.21428571428571427
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Beatles - Tomorrow Never Knows.mid,0.4,0.6,the-beatles,tomorrow-never-knows,0.13043478260869565,0.08695652173913043,0.13043478260869565,0.17391304347826086,0.17391304347826086,0.21739130434782608,0,0.08695652173913043
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Beatles - Twist and Shout.mid,0,1,the-beatles,twist-and-shout,0.15789473684210525,0.05263157894736842,0,0,0.5263157894736842,0,0.21052631578947367,0.05263157894736842
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Beatles - Two of Us.mid,0,1,the-beatles,two-of-us,0,0.2727272727272727,0,0,0.2727272727272727,0,0.18181818181818182,0.2727272727272727
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Beatles - Wait.mid,0.75,0.25,the-beatles,wait,0.024390243902439025,0.5609756097560976,0.024390243902439025,0.024390243902439025,0.0975609756097561,0.024390243902439025,0.0975609756097561,0.14634146341463417
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Beatles - What Goes On.mid,0.7692307692307693,0.23076923076923078,the-beatles,what-goes-on,0.16666666666666666,0.10416666666666666,0.16666666666666666,0.16666666666666666,0.0625,0.1875,0.08333333333333333,0.0625
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Beatles - What You're Doing.mid,0.5,0.5,the-beatles,what-you're-doing,0.14285714285714285,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.19047619047619047,0.19047619047619047,0.047619047619047616,0.09523809523809523
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Beatles - When I'm Sixty-Four.mid,0.25,0.75,the-beatles,when-i'm-sixty-four,0.05,0.1,0.05,0.05,0.2,0.25,0.05,0.25
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Beatles - When I Get Home.mid,0,1,the-beatles,when-i-get-home,0,0.25,0,0,0.75,0,0,0
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Beatles - While My Guitar Gently Weeps.mid,0.2857142857142857,0.7142857142857142,the-beatles,while-my-guitar-gently-weeps,0,0.16666666666666666,0.16666666666666666,0,0.5,0.16666666666666666,0,0
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Beatles - Wild Honey Pie.mid,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Beatles - With A Little Help From My Friends.mid,0.1111111111111111,0.8888888888888888,the-beatles,with-a-little-help-from-my-friends,0,0.2222222222222222,0,0.05555555555555555,0.4444444444444444,0.16666666666666666,0,0.1111111111111111
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Beatles - Within You Without You.mid,0.3571428571428571,0.6428571428571428,the-beatles,within-you-without-you,0.04,0.16,0.04,0.12,0.32,0.08,0.08,0.16
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Beatles - Words of Love.mid,0.21428571428571427,0.7857142857142857,the-beatles,words-of-love,0.15000000000000002,0.05,0,0,0.5,0,0,0.30000000000000004
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Beatles - Yellow Submarine.mid,0,1,the-beatles,yellow-submarine,0,0.058823529411764705,0,0,0.29411764705882354,0.11764705882352941,0.1764705882352941,0.3529411764705882
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Beatles - Yer Blues.mid,0.6666666666666666,0.3333333333333333,the-beatles,yer-blues,0.12962962962962962,0.037037037037037035,0.12962962962962962,0.2777777777777778,0.018518518518518517,0.3333333333333333,0.018518518518518517,0.05555555555555555
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Beatles - Yesterday.mid,0.6000000000000001,0.4,the-beatles,yesterday,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.25,0.16666666666666666,0.08333333333333333,0.16666666666666666,0
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Beatles - You're Going to Lose That Girl.mid,0.6896551724137931,0.3103448275862069,the-beatles,you're-going-to-lose-that-girl,0.15503875968992248,0.06201550387596899,0.15503875968992248,0.18604651162790697,0.06976744186046512,0.15503875968992248,0.14728682170542634,0.06976744186046512
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Beatles - You've Got to Hide Your Love Away.mid,0.2857142857142857,0.7142857142857142,the-beatles,you've-got-to-hide-your-love-away,0,0,0,0.4,0.5,0,0.1,0
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Beatles - You Can't Do That.mid,0.7272727272727273,0.2727272727272727,the-beatles,you-can't-do-that,0.04,0.08,0.08,0.08,0.12,0.28,0.28,0.04
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Beatles - You Like Me Too Much.mid,0.611111111111111,0.38888888888888884,the-beatles,you-like-me-too-much,0.07894736842105263,0.07894736842105263,0.05263157894736842,0.05263157894736842,0.13157894736842105,0.23684210526315788,0.21052631578947367,0.15789473684210525
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Beatles - You Never Give Me Your Money.mid,0.1875,0.8125,the-beatles,you-never-give-me-your-money,0.07407407407407407,0.18518518518518517,0.037037037037037035,0.037037037037037035,0.2222222222222222,0.037037037037037035,0.18518518518518517,0.2222222222222222
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Beatles - You Really Got a Hold on Me.mid,0.375,0.625,the-beatles,you-really-got-a-hold-on-me,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.4545454545454546,0.13636363636363635,0.13636363636363635,0.045454545454545456
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Beatles - Your Mother Should Know.mid,0.4821428571428571,0.5178571428571428,the-beatles,your-mother-should-know,0.023622047244094488,0.30708661417322836,0,0,0.22834645669291337,0.2125984251968504,0,0.22834645669291337
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Carpenters - Bless the Beasts & Children.mid,0.23529411764705882,0.7647058823529411,the-carpenters,bless-the-beasts-&-children,0.14285714285714285,0.14285714285714285,0,0.07142857142857142,0.2857142857142857,0.07142857142857142,0,0.2857142857142857
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Carpenters - For All We Know.mid,0,1,the-carpenters,for-all-we-know,0,0.375,0,0,0.4375,0,0,0.1875
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Carpenters - Hurting Each Other.mid,0.4,0.6000000000000001,the-carpenters,hurting-each-other,0.15625,0.03125,0.03125,0.15625,0.3125,0.21875,0.03125,0.0625
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Carpenters - I'll Never Fall in Love Again.mid,0.5333333333333333,0.4666666666666667,the-carpenters,i'll-never-fall-in-love-again,0,0.12195121951219512,0,0.12195121951219512,0.34146341463414637,0.36585365853658536,0.04878048780487805,0
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Carpenters - I Won't Last a Day Without You.mid,0.42105263157894735,0.5789473684210527,the-carpenters,i-won't-last-a-day-without-you,0.16666666666666666,0.023809523809523808,0.07142857142857142,0.21428571428571427,0.21428571428571427,0.09523809523809523,0.047619047619047616,0.16666666666666666
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Carpenters - Merry Christmas Darling.mid,0,1,the-carpenters,merry-christmas-darling,0.038461538461538464,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.42307692307692313,0,0.07692307692307693,0.2692307692307693
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Carpenters - Rainy Days and Mondays.mid,0.6666666666666666,0.3333333333333333,the-carpenters,rainy-days-and-mondays,0.11363636363636365,0.06818181818181818,0.11363636363636365,0.13636363636363635,0.09090909090909091,0.34090909090909094,0.06818181818181818,0.06818181818181818
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Carpenters - Sweet Sweet Smile.mid,0,1,the-carpenters,sweet-sweet-smile,0,0.17391304347826086,0,0,0.2826086956521739,0.021739130434782608,0.2608695652173913,0.2608695652173913
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Carpenters - Top of the World.mid,0,1,the-carpenters,top-of-the-world,0,0.3181818181818182,0,0,0.2727272727272727,0,0.13636363636363635,0.2727272727272727
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Carpenters - We've Only Just Begun.mid,0.09090909090909091,0.9090909090909092,the-carpenters,we've-only-just-begun,0.03333333333333333,0.36666666666666664,0,0.03333333333333333,0.23333333333333334,0.03333333333333333,0.13333333333333333,0.16666666666666666
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Carpenters - Yesterday Once More.mid,0.2,0.8,the-carpenters,yesterday-once-more,0,0.2222222222222222,0,0,0.2777777777777778,0.1388888888888889,0.1111111111111111,0.25
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Corrs - At Your Side.mid,0.30000000000000004,0.7000000000000001,the-corrs,at-your-side,0,0.5,0,0.15000000000000002,0.1,0.15000000000000002,0,0.1
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Corrs - Closer.mid,0.6666666666666666,0.3333333333333333,the-corrs,closer,0.09090909090909091,0,0,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.2727272727272727
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Corrs - Don't Say You Love Me.mid,0.3333333333333333,0.6666666666666666,the-corrs,don't-say-you-love-me,0.08888888888888889,0.11111111111111112,0.08888888888888889,0.11111111111111112,0.2,0.13333333333333333,0.08888888888888889,0.17777777777777778
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Corrs - Forgiven Not Forgotten.mid,0.6470588235294118,0.3529411764705882,the-corrs,forgiven-not-forgotten,0,0.0975609756097561,0.024390243902439025,0.41463414634146345,0,0.4634146341463415,0,0
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Corrs - Heaven Knows.mid,0.6451612903225806,0.3548387096774194,the-corrs,heaven-knows,0,0.07547169811320754,0.07547169811320754,0.1320754716981132,0.16981132075471697,0.33962264150943394,0.018867924528301886,0.18867924528301885
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Corrs - Leave Me Alone.mid,0.5555555555555556,0.4444444444444444,the-corrs,leave-me-alone,0.05555555555555555,0.1111111111111111,0,0.1111111111111111,0.05555555555555555,0.3333333333333333,0.2777777777777778,0.05555555555555555
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Corrs - Love Gives Love Takes.mid,0.35000000000000003,0.65,the-corrs,love-gives-love-takes,0.07407407407407407,0.037037037037037035,0,0.1111111111111111,0.4444444444444444,0.2222222222222222,0,0.1111111111111111
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Corrs - No Frontiers.mid,0.625,0.375,the-corrs,no-frontiers,0.15000000000000002,0.1,0.07500000000000001,0.15000000000000002,0.1,0.2,0.125,0.1
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Corrs - On My Father's Wings.mid,0.25,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Corrs - Only When I Sleep.mid,0.625,0.375,the-corrs,only-when-i-sleep,0.18181818181818182,0.13636363636363635,0.13636363636363635,0.18181818181818182,0.045454545454545456,0.2727272727272727,0,0.045454545454545456
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Corrs - Secret Life.mid,0.5666666666666667,0.43333333333333335,the-corrs,secret-life,0.1639344262295082,0.0819672131147541,0.1639344262295082,0.19672131147540983,0.01639344262295082,0.19672131147540983,0.01639344262295082,0.1639344262295082
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Corrs - The Right Time.mid,0.2,0.8,the-corrs,the-right-time,0.037037037037037035,0.4074074074074074,0.07407407407407407,0.07407407407407407,0.14814814814814814,0.07407407407407407,0.1111111111111111,0.07407407407407407
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Corrs - What Can I Do.mid,0.30000000000000004,0.7000000000000001,the-corrs,what-can-i-do,0.1111111111111111,0.2222222222222222,0,0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Corrs - When He's Not Around.mid,0,1,the-corrs,when-he's-not-around,0,0.25,0,0,0.125,0.25,0.25,0.125
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Crystals - He's A Rebel.mid,0.42857142857142855,0.5714285714285714,the-crystals,he's-a-rebel,0.21818181818181817,0.14545454545454545,0,0.23636363636363636,0.18181818181818182,0,0.09090909090909091,0.12727272727272726
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Cult - Rain.mid,0.18181818181818182,0.8181818181818182,the-cult,rain,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.07407407407407407,0.25925925925925924,0.07407407407407407,0.07407407407407407,0.07407407407407407
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Cult - She Sells Sanctuary.mid,0,1,the-cult,she-sells-sanctuary,0,0.29411764705882354,0,0.058823529411764705,0.29411764705882354,0,0.11764705882352941,0.23529411764705882
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Cult - Wild Flower.mid,0.48717948717948717,0.5128205128205128,the-cult,wild-flower,0.14492753623188406,0.17391304347826086,0,0.07246376811594203,0.2753623188405797,0.07246376811594203,0.15942028985507248,0.10144927536231885
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Cult - Wild Hearted Son.mid,0.71875,0.28125,the-cult,wild-hearted-son,0.14634146341463417,0,0.04878048780487805,0.12195121951219512,0.14634146341463417,0.04878048780487805,0.4634146341463415,0.024390243902439025
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Doors - Break on Through.mid,0,1,the-doors,break-on-through,0,0.045454545454545456,0,0.045454545454545456,0.13636363636363635,0,0.6818181818181819,0.09090909090909091
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Doors - Hello I Love You.mid,0.15000000000000002,0.8500000000000001,the-doors,hello-i-love-you,0,0.14814814814814814,0.037037037037037035,0.037037037037037035,0.5555555555555556,0,0.1111111111111111,0.1111111111111111
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Doors - Light My Fire.mid,0.5,0.5,the-doors,light-my-fire,0.04081632653061224,0.08163265306122448,0.16326530612244897,0.3469387755102041,0.2040816326530612,0.12244897959183673,0.04081632653061224,0
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Doors - Love Her Madly.mid,0.11538461538461539,0.8846153846153847,the-doors,love-her-madly,0.05,0.05,0.05,0.05,0.5750000000000001,0.17500000000000002,0,0.05
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Doors - People Are Strange.mid,1,0,the-doors,people-are-strange,0,0,0.3333333333333333,0.6666666666666666,0,0,0,0
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Doors - Spanish Caravan.mid,0.2,0.8,the-doors,spanish-caravan,0,0.2,0,0,0.2,0.2,0,0.4
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Doors - Strange Days.mid,0.5714285714285714,0.42857142857142855,the-doors,strange-days,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333,0,0.25
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Doors - Touch Me.mid,0.25,0.75,the-doors,touch-me,0,0,0,0.09523809523809523,0.5714285714285714,0.14285714285714285,0,0.19047619047619047
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Doors - Twentieth Century Fox.mid,0.6666666666666666,0.3333333333333333,the-doors,twentieth-century-fox,0.125,0.125,0.1875,0.1875,0,0.1875,0.125,0.0625
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Everly Brothers - All I Have to Do Is Dream.mid,0.5,0.5,the-everly-brothers,all-i-have-to-do-is-dream,0,0,0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0,0
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Everly Brothers - Cathy's Clown.mid,0.5,0.5,the-everly-brothers,cathy's-clown,0.03333333333333333,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.03333333333333333
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Everly Brothers - Walk Right Back.mid,0.5555555555555556,0.4444444444444444,the-everly-brothers,walk-right-back,0,0.1,0,0,0.30000000000000004,0.4,0.1,0.1
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Kinks - All Day and All of the Night.mid,0.6666666666666666,0.3333333333333333,the-kinks,all-day-and-all-of-the-night,0,0.5714285714285714,0,0,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.07142857142857142
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Kinks - Sunny Afternoon.mid,0.15789473684210525,0.8421052631578947,the-kinks,sunny-afternoon,0.02702702702702703,0.16216216216216217,0.05405405405405406,0.02702702702702703,0.3783783783783784,0.05405405405405406,0.1891891891891892,0.10810810810810811
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Kinks - Waterloo Sunset.mid,0.6923076923076923,0.3076923076923077,the-kinks,waterloo-sunset,0.06666666666666667,0.5333333333333333,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0,0.06666666666666667
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Monkees - Pleasant Valley Sunday.mid,0.25,0.75,the-monkees,pleasant-valley-sunday,0.02564102564102564,0.20512820512820512,0.05128205128205128,0.05128205128205128,0.23076923076923075,0.05128205128205128,0.1282051282051282,0.2564102564102564
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Monkees - Valleri.mid,0,1,the-monkees,valleri,0,0.1111111111111111,0,0,0.6666666666666666,0,0.1111111111111111,0.1111111111111111
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Police - Don't Stand So Close to Me.mid,0.75,0.25,the-police,don't-stand-so-close-to-me,0.25,0.08333333333333333,0.16666666666666666,0.125,0.041666666666666664,0.25,0.041666666666666664,0.041666666666666664
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Police - Every Little Thing She Does Is Magic.mid,0.4444444444444444,0.5555555555555556,the-police,every-little-thing-she-does-is-magic,0.05555555555555555,0.2777777777777778,0.05555555555555555,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.05555555555555555
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Police - Invisible Sun.mid,0.38888888888888884,0.611111111111111,the-police,invisible-sun,0.05454545454545454,0.18181818181818182,0.01818181818181818,0.12727272727272726,0.16363636363636364,0.10909090909090909,0.16363636363636364,0.18181818181818182
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Police - King of Pain.mid,0.5454545454545454,0.4545454545454546,the-police,king-of-pain,0.05,0.13333333333333333,0.03333333333333333,0.15,0.08333333333333333,0.25,0.15,0.15
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Police - Message in a Bottle.mid,0.2631578947368421,0.7368421052631579,the-police,message-in-a-bottle,0.04838709677419355,0.1935483870967742,0.03225806451612903,0.06451612903225806,0.2096774193548387,0.08064516129032258,0.1935483870967742,0.1774193548387097
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Police - Spirits in the Material World.mid,0.3157894736842105,0.6842105263157894,the-police,spirits-in-the-material-world,0.08163265306122448,0.22448979591836732,0.061224489795918366,0.08163265306122448,0.2040816326530612,0.12244897959183673,0.2040816326530612,0.02040816326530612
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Police - Wrapped Around Your Finger.mid,0.25,0.75,the-police,wrapped-around-your-finger,0.05263157894736842,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.10526315789473684,0.15789473684210525,0.21052631578947367
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Pretenders - Brass In Pocket.mid,0,1,the-pretenders,brass-in-pocket,0,0.1111111111111111,0,0.1111111111111111,0.6666666666666666,0,0,0.1111111111111111
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Pretenders - I'll Stand By You.mid,0.7272727272727273,0.2727272727272727,the-pretenders,i'll-stand-by-you,0.23076923076923078,0.019230769230769232,0.13461538461538464,0.23076923076923078,0.057692307692307696,0.2692307692307693,0.019230769230769232,0.038461538461538464
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Pretenders - Kid.mid,0.5333333333333333,0.4666666666666667,the-pretenders,kid,0.14285714285714285,0,0.07142857142857142,0.21428571428571427,0,0.42857142857142855,0,0.14285714285714285
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Pretenders - Middle of the Road.mid,0.375,0.625,the-pretenders,middle-of-the-road,0.17857142857142855,0.03571428571428571,0.14285714285714285,0.10714285714285714,0.21428571428571427,0.14285714285714285,0.10714285714285714,0.07142857142857142
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Zombies - Tell Her No.mid,0.3571428571428571,0.6428571428571428,the-zombies,tell-her-no,0.16666666666666666,0,0,0.16666666666666666,0.375,0.20833333333333331,0.041666666666666664,0.041666666666666664
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The Zombies - Time of the Season.mid,0,1,the-zombies,time-of-the-season,0,0.38095238095238093,0,0,0.23809523809523808,0,0.047619047619047616,0.3333333333333333
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The_Animals_-_Don't_Bring_Me_Down.mid,0.42857142857142855,0.5714285714285714,the-animals,don't-bring-me-down,0.13333333333333333,0.13333333333333333,0.1,0.1,0.13333333333333333,0.16666666666666666,0.06666666666666667,0.16666666666666666
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The_Animals_-_Don't_Let_Me_Be_Misunderstood.mid,0.4,0.6,the-animals,don't-let-me-be-misunderstood,0.03389830508474576,0.1694915254237288,0.11864406779661017,0.06779661016949153,0.22033898305084745,0.06779661016949153,0.1016949152542373,0.22033898305084745
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The_Animals_-_We_Gotta_Get_Out_of_This_Place.mid,0.17391304347826086,0.8260869565217391,the-animals,we-gotta-get-out-of-this-place,0,0.275,0.07500000000000001,0.1,0.30000000000000004,0.05,0.07500000000000001,0.125
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The_Bangles_-_Eternal_Flame.mid,0.5,0.5,the-bangles,eternal-flame,0.14893617021276595,0.06382978723404255,0.06382978723404255,0.19148936170212766,0.14893617021276595,0.1702127659574468,0.06382978723404255,0.14893617021276595
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The_Bangles_-_Hazy_Shade_of_Winter.mid,0.41666666666666663,0.5833333333333333,the-bangles,hazy-shade-of-winter,0,0.5,0,0.0625,0.125,0,0,0.3125
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The_Bangles_-_Manic_Monday.mid,0.4,0.6000000000000001,the-bangles,manic-monday,0.05555555555555555,0.38888888888888884,0.05555555555555555,0,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The_Beatles_-_A_Taste_of_Honey.mid,0,1,the-beatles,a-taste-of-honey,0,0.3333333333333333,0,0,0.3333333333333333,0,0.3333333333333333,0
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/T/T/The_Beatles_-_All_I've_Got_to_Do.mid,0.3333333333333333,0.6666666666666666,the-beatles,all-i've-got-to-do,0.14285714285714285,0.2857142857142857,0,0,0.2857142857142857,0,0.2857142857142857,0
